date,BTC,ETH,BNB,ADA,DOGE,XRP,DOT,BCH,UNI,LTC,LINK,XLM,SOL,ETC,MATIC,VET,BUSD,FIL,AAVE,XMR,WAVES,ZEC,EGLD,XEM,ENJ,BTG,ONT
2019-03-01,3823.0,135.32,11.3111,0.043,,0.31564,,,,47.05,0.4285,0.08467,,4.2312,,0.004555,,,,,2.6815,,,,,,0.9282
2019-03-02,3819.93,132.56,11.7566,0.04242,,0.31382,,,,48.49,0.4221,0.08358,,4.23,,0.004467,,,,,2.6606,,,,,,0.8789
2019-03-03,3807.75,130.6,11.4511,0.04206,,0.31114,,,,47.86,0.4205,0.0875,,4.2423,,0.004398,,,,,2.652,,,,,,0.8763
2019-03-04,3715.3,125.65,11.4006,0.04022,,0.30207,,,,45.78,0.4036,0.08199,,4.0855,,0.004206,,,,,2.5858,,,,,,0.7946
2019-03-05,3857.73,136.72,13.6229,0.04292,,0.31471,,,,52.52,0.4291,0.08565,,4.2664,,0.004332,,,,,2.623,,,,,,0.9195
2019-03-06,3861.84,137.4,14.5294,0.04251,,0.31629,,,,55.37,0.4296,0.08469,,4.265,,0.004301,,,,,2.5489,,,,,,0.9011
2019-03-07,3873.64,136.81,15.1,0.04275,,0.31311,,,,56.73,0.4521,0.08519,,4.3542,,0.00447,,,,,2.5659,,,,,,1.0107
2019-03-08,3864.89,133.52,14.2931,0.04243,,0.30775,,,,55.61,0.4611,0.08629,,4.1892,,0.004397,,,,,2.647,,,,,,0.9753
2019-03-09,3943.04,137.27,14.4651,0.04681,,0.31389,,,,57.78,0.4746,0.09028,,4.2432,,0.004827,,,,,2.7213,,,,,,0.986
2019-03-10,3916.82,135.37,14.3711,0.04557,,0.31289,,,,56.59,0.4981,0.10028,,4.3094,,0.004692,,,,,2.7304,,,,,,0.9542
2019-03-11,3871.61,132.67,14.4143,0.04732,,0.30992,,,,54.82,0.4629,0.10199,,4.1992,,0.004644,,,,,2.6338,,,,,,0.9111
2019-03-12,3882.73,133.57,15.3333,0.04718,,0.31031,,,,56.58,0.4876,0.10541,,4.2704,,0.005287,,,,,2.781,,,,,,0.9611
2019-03-13,3866.0,131.65,15.0244,0.04626,,0.31332,,,,55.29,0.4805,0.10916,,4.2156,,0.005086,,,,,2.6802,,,,,,1.013
2019-03-14,3877.12,132.2,14.8901,0.04765,,0.31131,,,,55.94,0.4871,0.10639,,4.296,,0.00518,,,,,2.72,,,,,,0.9926
2019-03-15,3923.76,136.56,14.9432,0.04988,,0.31473,,,,58.52,0.4858,0.10621,,4.3995,,0.005299,,,,52.1,2.7759,,,,,,1.001
2019-03-16,4005.98,140.92,15.9589,0.05124,,0.31868,,,,61.21,0.4819,0.10837,,4.4836,,0.005313,,,,53.35,2.7843,,,,,,1.0724
2019-03-17,3981.14,138.67,15.5693,0.04983,,0.3154,,,,60.47,0.4785,0.10896,,4.4148,,0.005196,,,,52.36,2.7351,,,,,,1.1179
2019-03-18,3987.81,137.59,15.5388,0.04997,,0.31452,,,,59.17,0.4757,0.11616,,4.3927,,0.005272,,,,52.06,2.7437,,,,,,1.0861
2019-03-19,4015.53,138.55,15.4953,0.05205,,0.31594,,,,59.52,0.477,0.11193,,4.5956,,0.005381,,,,52.9,2.7387,,,,,,1.1262
2019-03-20,4043.04,139.01,15.1288,0.05355,,0.31779,,,,60.27,0.4807,0.10882,,4.6506,,0.005653,,,,54.19,2.7944,,,,,,1.3149
2019-03-21,3980.64,134.85,14.3511,0.05235,,0.30965,,,,58.54,0.4548,0.10554,,4.7593,,0.005603,,,,52.28,2.728,55.14,,,,,1.2801
2019-03-22,3986.93,135.98,15.1502,0.05779,,0.31041,,,,59.26,0.4646,0.10815,,4.8519,,0.005764,,,,52.66,2.7518,55.07,,,,,1.2769
2019-03-23,4006.01,137.28,15.1397,0.06349,,0.31182,,,,60.89,0.4608,0.10681,,4.874,,0.00588,,,,52.67,2.795,56.9,,,,,1.2609
2019-03-24,3992.18,136.09,17.1096,0.06151,,0.30787,,,,59.82,0.4531,0.10437,,4.8234,,0.005751,,,,52.64,2.7436,57.21,,,,,1.2437
2019-03-25,3936.12,133.98,16.7631,0.05857,,0.3031,,,,59.04,0.4734,0.10014,,4.6901,,0.005612,,,,51.21,2.6867,55.32,,,,,1.1916
2019-03-26,3948.55,134.18,16.1998,0.0617,,0.30302,,,,58.79,0.4605,0.10258,,4.6663,,0.005513,,,,51.74,2.6904,54.49,,,,,1.1725
2019-03-27,4038.05,139.45,16.6,0.06697,,0.31012,,,,61.44,0.4946,0.1076,,4.7962,,0.005657,,,,53.48,2.7463,56.96,,,,,1.2527
2019-03-28,4027.81,137.86,16.6665,0.06551,,0.30604,,,,60.5,0.4992,0.1065,,4.7055,,0.005834,,,,52.8,2.7594,56.18,,,,,1.2226
2019-03-29,4103.25,143.25,16.4753,0.07112,,0.30774,,,,61.45,0.5008,0.10752,,4.8722,,0.005943,,,,53.72,2.8373,57.14,,,,,1.245
2019-03-30,4106.97,142.46,16.9666,0.0721,,0.31107,,,,60.45,0.494,0.10725,,4.7843,,0.005907,,,,53.53,2.7856,57.1,,,,,1.292
2019-03-31,4103.95,141.38,17.5376,0.06989,,0.30889,,,,60.48,0.5084,0.10824,,4.8245,,0.006092,,,,56.07,2.7837,58.65,,,,,1.3067
2019-04-01,4144.56,141.24,17.8888,0.0721,,0.31248,,,,60.45,0.554,0.11017,,4.8095,,0.006273,,,,60.13,2.8982,62.7,,,,,1.3186
2019-04-02,4857.29,163.31,19.7155,0.08544,,0.3505,,,,76.78,0.5811,0.12111,,5.4288,,0.007205,,,,68.94,3.0964,69.6,,,,,1.4563
2019-04-03,4932.6,159.96,18.5489,0.09062,,0.34022,,,,85.19,0.562,0.12038,,5.4051,,0.007269,,,,65.88,2.8836,69.55,,,,,1.46
2019-04-04,4898.66,157.36,18.992,0.08716,,0.32996,,,,84.7,0.5396,0.11722,,5.3285,,0.007191,,,,63.57,2.792,66.78,,,,,1.5842
2019-04-05,5004.95,164.77,19.3657,0.09044,,0.3613,,,,88.24,0.5729,0.12697,,5.7268,,0.007474,,,,69.08,2.8762,72.05,,,,,1.6131
2019-04-06,5043.89,165.5,19.0745,0.08988,,0.35264,,,,92.21,0.5691,0.12492,,5.9932,,0.007552,,,,67.82,2.9987,71.23,,,,,1.5623
2019-04-07,5170.27,174.21,18.9523,0.0898,,0.3612,,,,91.55,0.5773,0.13226,,7.6627,,0.007609,,,,69.34,2.9577,74.37,,,,,1.5313
2019-04-08,5236.9,178.72,17.9777,0.08604,,0.35568,,,,88.57,0.5634,0.12969,,7.1169,,0.007407,,,,70.47,2.8349,72.19,,,,,1.5022
2019-04-09,5150.0,174.6,18.2984,0.08288,,0.34732,,,,86.17,0.53,0.12417,,6.9248,,0.007098,,,,67.75,2.793,70.3,,,,,1.4403
2019-04-10,5308.25,177.12,18.24,0.08947,,0.35345,,,,88.16,0.5197,0.12578,,7.0264,,0.007125,,,,70.86,2.7788,71.75,,,,,1.4942
2019-04-11,5017.37,164.07,17.5555,0.08297,,0.32705,,,,78.88,0.4821,0.11438,,6.2411,,0.006619,,,,65.97,2.6353,69.61,,,,,1.3166
2019-04-12,5048.01,163.19,18.3333,0.0825,,0.32325,,,,78.47,0.492,0.11318,,6.31,,0.006827,,,,65.73,2.6425,70.94,,,,,1.332
2019-04-13,5045.22,162.99,18.6111,0.08284,,0.32458,,,,77.62,0.5358,0.11501,,6.2917,,0.006904,,,,64.92,2.6411,69.08,,,,,1.3133
2019-04-14,5131.3,167.23,19.3866,0.08416,,0.32762,,,,83.28,0.5225,0.1172,,6.4124,,0.006906,,,,66.25,2.7566,69.6,,,,,1.3575
2019-04-15,5024.95,159.95,19.2666,0.0816,,0.31905,,,,78.07,0.4883,0.11237,,6.1626,,0.006785,,,,63.91,2.615,67.45,,,,,1.3
2019-04-16,5173.72,165.37,19.6408,0.08271,,0.32379,,,,80.27,0.4985,0.11423,,6.2393,,0.006962,,,,68.16,2.671,68.98,,,,,1.3124
2019-04-17,5202.82,165.75,19.4888,0.08244,,0.33436,,,,78.77,0.4998,0.11667,,6.1861,,0.007044,,,,67.01,2.6556,70.09,,,,,1.3238
2019-04-18,5258.44,173.33,21.8888,0.08118,,0.33533,,,,81.68,0.5193,0.11732,,6.3218,,0.007285,,,,68.74,2.689,70.26,,,0.17662,,1.3296
2019-04-19,5258.68,172.64,24.3188,0.07884,,0.32999,,,,82.05,0.5095,0.11486,,6.2528,,0.007183,,,,68.27,2.656,69.23,,,0.18783,,1.2989
2019-04-20,5291.73,172.88,24.8888,0.07597,,0.32668,,,,81.15,0.5118,0.11526,,6.2131,,0.006995,,,,69.35,2.6492,69.35,,,0.2012,,1.3044
2019-04-21,5256.14,168.59,23.9999,0.0733,,0.31963,,,,76.65,0.4963,0.11095,,5.8822,,0.006756,,,,68.29,2.5893,67.91,,,0.18542,,1.2205
2019-04-22,5357.14,170.52,23.8,0.078,,0.32252,,,,76.51,0.4957,0.11229,,5.8944,,0.006936,,,,68.17,2.6135,68.76,,,0.18744,,1.219
2019-04-23,5493.31,169.16,22.546,0.07351,,0.31807,,,,73.7,0.4756,0.10867,,5.8715,,0.006681,,,,68.29,2.5855,66.45,,,0.17336,,1.151
2019-04-24,5415.0,164.78,22.9703,0.07205,,0.29963,,,,72.85,0.475,0.10232,,5.5508,,0.006398,,,,67.31,2.3666,65.26,,,0.15888,,1.124
2019-04-25,5219.9,154.72,22.4863,0.06956,,0.29161,,,,71.78,0.4503,0.09854,,5.4369,,0.006021,,,,61.49,2.2033,61.89,,,0.15309,,1.0348
2019-04-26,5314.1,157.95,23.0555,0.06989,,0.3035,,,,73.82,0.4416,0.09993,,5.4835,0.00545,0.006136,,,,62.5,2.2051,61.88,,,0.15698,,1.0625
2019-04-27,5295.69,159.31,22.4324,0.0705,,0.29928,,,,72.23,0.443,0.10037,,5.5464,0.00521,0.006181,,,,63.12,2.1695,61.55,,,0.15755,,1.1484
2019-04-28,5307.52,157.85,23.0226,0.06878,,0.29946,,,,69.89,0.451,0.0985,,5.6296,0.00442,0.006083,,,,62.07,2.0942,60.6,,,0.15627,,1.1174
2019-04-29,5238.14,155.11,21.6788,0.0651,,0.29323,,,,67.87,0.4338,0.09551,,5.5908,0.00347,0.005833,,,,61.08,1.9912,57.89,,,0.14792,,1.048
2019-04-30,5320.81,161.83,22.0391,0.0701,,0.3087,,,,74.32,0.4727,0.10061,,5.886,0.00442,0.006206,,,,62.55,2.2527,60.66,,,0.15299,,1.108
2019-05-01,5383.2,160.19,21.8788,0.0688,,0.30304,,,,73.36,0.473,0.10106,,5.8103,0.00432,0.006564,,,,65.64,2.1526,61.06,,,0.14861,,1.1177
2019-05-02,5492.87,161.81,23.6166,0.06856,,0.30205,,,,73.68,0.463,0.09974,,5.7789,0.00419,0.006477,,,,65.1,2.1629,60.03,,,0.15156,,1.1101
2019-05-03,5772.69,168.06,23.6999,0.06995,,0.30784,,,,79.22,0.511,0.10224,,6.0612,0.00423,0.006663,,,,67.46,2.2235,62.85,,,0.14996,,1.1422
2019-05-04,5829.45,163.7,22.8888,0.06687,,0.30305,,,,77.77,0.4964,0.09856,,5.8306,0.00397,0.006474,,,,68.4,2.1501,60.94,,,0.14208,,1.0911
2019-05-05,5775.62,163.05,22.9777,0.06603,,0.30044,,,,75.7,0.5058,0.097,,5.7213,0.00372,0.006427,,,,66.52,2.0846,59.59,,,0.14573,,1.082
2019-05-06,5747.79,173.0,22.1895,0.06696,,0.30283,,,,74.94,0.5745,0.09718,,5.6912,0.00373,0.0063,,,,67.5,2.1467,60.07,,,0.14494,,1.0696
2019-05-07,5846.34,169.18,20.6602,0.06412,,0.29819,,,,74.61,0.5435,0.0933,,5.6603,0.00336,0.006105,,,,65.93,2.0825,57.64,,,0.138,,1.0411
2019-05-08,5987.29,170.85,20.6673,0.0647,,0.29958,,,,74.44,0.594,0.09216,,5.707,0.00333,0.006274,,,,67.93,2.2193,58.25,,,0.13418,,1.0474
2019-05-09,6209.18,170.9,18.8388,0.06169,,0.29488,,,,74.19,0.6403,0.08883,,5.5821,0.00314,0.006031,,,,65.61,2.3415,56.58,,,0.11724,,1.0145
2019-05-10,6373.33,172.91,19.6166,0.06314,,0.29881,,,,77.11,0.6703,0.09238,,5.6392,0.00378,0.006105,,,,68.84,2.2664,57.46,,,0.1387,,1.0617
2019-05-11,7076.22,190.2,20.8059,0.0739,,0.31724,,,,86.59,0.6752,0.10273,,5.9556,0.0046,0.006315,,,,77.73,2.424,63.08,,,0.14415,,1.179
2019-05-12,6967.31,188.11,20.8934,0.07022,,0.31016,,,,84.73,0.6586,0.09823,,5.8319,0.0053,0.006111,,,,75.66,2.4256,60.67,,,0.14166,,1.156
2019-05-13,7790.71,195.84,23.521,0.0727,,0.32409,,,,87.16,0.6474,0.09951,,6.0496,0.00868,0.006367,,,,79.53,2.3626,63.58,,,0.13612,,1.2721
2019-05-14,7947.56,216.4,23.6553,0.08448,,0.409,,,,91.17,0.828,0.11338,,6.5399,0.0078,0.00704,,,,83.46,2.3559,67.51,,,0.14364,,1.4619
2019-05-15,8169.87,248.1,26.8116,0.0939,,0.45734,,,,102.02,0.8427,0.14126,,7.628,0.00956,0.007915,,,,94.0,2.5693,77.0,,,0.15615,,1.592
2019-05-16,7866.59,264.25,26.2888,0.08802,,0.41876,,,,95.49,0.928,0.13805,,7.6505,0.01087,0.00816,,,,87.2,2.5188,75.26,,,0.15225,,1.4393
2019-05-17,7355.26,244.3,25.7795,0.08275,,0.38862,,,,89.76,0.8911,0.13084,,7.2659,0.01455,0.00755,,,,82.61,2.4135,73.34,,,0.16189,,1.3766
2019-05-18,7257.45,233.6,28.8171,0.07872,,0.37183,,,,86.51,0.9359,0.13129,,7.16,0.01235,0.007729,,,,79.75,2.3813,71.91,,,0.14734,,1.308
2019-05-19,8148.48,259.51,29.1122,0.08613,,0.41631,,,,94.58,0.9934,0.14264,,7.765,0.02018,0.007879,,,,90.09,2.5318,77.6,,,0.15288,,1.4185
2019-05-20,7938.15,250.37,29.2666,0.08439,,0.39636,,,,91.1,1.117,0.13495,,7.3647,0.0295,0.007665,,,,87.19,2.4393,75.95,,,0.15303,,1.3682
2019-05-21,7904.87,253.43,32.3907,0.08403,,0.39524,,,,90.79,1.1798,0.13359,,7.385,0.02953,0.007703,,,,88.51,2.4716,74.51,,,0.17,,1.3818
2019-05-22,7628.43,243.64,30.8067,0.07749,,0.37183,,,,87.74,1.2205,0.12173,,6.9025,0.02209,0.00711,,,,83.07,2.3588,69.73,,,0.15488,,1.317
2019-05-23,7851.51,244.56,31.3934,0.08034,,0.37956,,,,88.61,1.3392,0.12483,,7.0552,0.02739,0.00745,,,,84.69,3.28,71.91,,,0.16721,,1.3122
2019-05-24,7964.87,248.87,33.9435,0.08062,,0.38286,,,,100.5,1.3314,0.12522,,7.2925,0.02529,0.007361,,,,85.44,2.6733,72.38,,,0.16081,,1.3368
2019-05-25,8025.41,250.22,35.0168,0.08006,,0.3852,,,,102.66,1.113,0.12475,,7.2763,0.02475,0.007344,,,,86.8,2.717,72.3,,,0.16634,,1.3495
2019-05-26,8614.43,264.45,33.0919,0.08514,,0.40372,,,,111.0,1.0828,0.1316,,7.6004,0.02419,0.007523,,,,91.3,2.679,75.32,,,0.159,,1.4067
2019-05-27,8756.32,270.53,33.511,0.09034,,0.43331,,,,116.3,1.2119,0.13778,,8.1316,0.02235,0.00797,,,,97.43,2.7265,76.22,,,0.16329,,1.4923
2019-05-28,8715.64,271.03,33.1068,0.09289,,0.44877,,,,114.81,1.2788,0.13917,,8.2296,0.0238,0.007774,,,,95.93,2.7559,85.12,,,0.16749,,1.4763
2019-05-29,8645.68,268.83,33.6066,0.09082,,0.44307,,,,115.06,1.1725,0.13566,,8.1954,0.02212,0.007644,,,,93.81,2.6688,85.08,,,0.16746,,1.528
2019-05-30,8269.54,254.56,31.6666,0.08392,,0.41789,,,,107.78,1.0023,0.12872,,8.0665,0.01972,0.00747,,,,91.61,2.5428,82.99,,,0.1517,,1.4417
2019-05-31,8555.0,267.9,32.8862,0.08914,,0.43851,,,,114.6,1.0189,0.13348,,8.6614,0.02216,0.007656,,,,93.25,2.6385,90.2,,,0.15668,,1.5269
2019-06-01,8544.07,264.33,33.3521,0.09047,,0.42894,,,,112.35,0.956,0.13257,,8.5698,0.02104,0.007404,,,,92.96,2.6044,86.17,,,0.15172,,1.465
2019-06-02,8725.98,268.88,33.1527,0.0963,,0.44396,,,,114.39,1.0155,0.13639,,9.5287,0.02012,0.007724,,,,94.77,2.6546,88.86,,,0.16895,,1.5017
2019-06-03,8115.82,249.91,30.7564,0.08745,,0.41731,,,,105.99,0.9,0.12764,,9.3529,0.01911,0.00717,,,,88.85,2.4169,83.63,,,0.15089,,1.348
2019-06-04,7687.03,241.39,29.2596,0.08247,,0.39878,,,,102.2,0.885,0.12106,,8.2603,0.02139,0.007415,,,,83.65,2.3174,77.69,,,0.14325,,1.2547
2019-06-05,7776.5,245.63,30.8886,0.08252,,0.4001,,,,103.66,1.096,0.12119,,8.0964,0.02285,0.007652,,,,84.65,2.3065,80.41,,,0.1458,,1.3031
2019-06-06,7786.7,248.76,31.0888,0.08308,,0.41937,,,,111.19,1.1098,0.1248,,7.9374,0.02361,0.00768,,,,86.69,2.2993,79.65,,,0.14934,,1.3004
2019-06-07,7980.53,248.77,31.3098,0.085,,0.41886,,,,116.71,1.1753,0.12705,,8.2067,0.02426,0.007704,,,,88.0,2.3701,83.13,,,0.15274,,1.324
2019-06-08,7893.62,243.25,31.7333,0.08356,,0.40699,,,,118.01,1.1326,0.12376,,8.3993,0.02583,0.007607,,,,87.32,2.3638,80.44,,,0.15244,,1.3183
2019-06-09,7628.13,230.98,30.095,0.07887,,0.38527,,,,114.66,1.0595,0.11845,,8.1171,0.02537,0.007229,,,,83.38,2.2735,77.35,,,0.14465,,1.3252
2019-06-10,7982.75,246.51,32.0271,0.08508,,0.3999,,,,129.15,1.206,0.12323,,8.3124,0.02698,0.007703,,,,86.72,2.371,80.12,,,0.15142,,1.4036
2019-06-11,7884.9,244.29,31.8889,0.08742,,0.39192,,,,135.69,1.1243,0.12234,,8.2267,0.0239,0.00744,,,,86.13,2.3773,79.5,,,0.15913,,1.4176
2019-06-12,8127.64,261.15,34.8888,0.09603,,0.40074,,,,135.32,1.1448,0.12697,,8.6203,0.02305,0.007576,,,,90.1,2.4361,91.1,,,0.15623,,1.4204
2019-06-13,8218.54,254.67,35.251,0.08966,,0.39876,,,,130.55,1.868,0.12414,,8.5339,0.0231,0.007559,,,,89.26,2.4726,87.84,,,0.15025,,1.4282
2019-06-14,8650.0,262.47,32.3803,0.09008,,0.40201,,,,132.0,1.6395,0.12486,,8.5408,0.02055,0.007271,,,,90.29,2.3768,90.68,,,0.14591,,1.4177
2019-06-15,8808.7,267.82,32.6743,0.09127,,0.4095,,,,137.54,1.7179,0.12638,,8.5849,0.02179,0.007333,,,,94.72,2.4139,92.08,,,0.14834,,1.4379
2019-06-16,8953.33,267.73,32.1888,0.09189,,0.42703,,,,136.45,1.6621,0.12958,,8.6827,0.0224,0.007257,,,,95.99,2.4249,93.51,,,0.14806,,1.4455
2019-06-17,9313.96,273.16,33.8286,0.09334,,0.44705,,,,133.8,1.9631,0.13087,,8.7705,0.02175,0.007369,,,,98.71,2.4414,102.09,,,0.14521,,1.5417
2019-06-18,9081.55,264.66,34.4333,0.08907,,0.42694,,,,135.22,1.8194,0.1237,,8.4395,0.02247,0.007365,,,,96.49,2.3877,111.95,,,0.14017,,1.43
2019-06-19,9255.49,268.14,35.1888,0.08957,,0.43406,,,,136.43,1.8353,0.12382,,8.5168,0.02309,0.007302,,,,100.19,2.4335,110.66,,,0.14242,,1.4334
2019-06-20,9517.12,271.22,36.8381,0.08731,,0.42995,,,,135.46,1.7656,0.12099,,8.4845,0.02241,0.006874,,,,105.07,2.3716,109.39,,,0.13514,,1.4018
2019-06-21,10159.86,294.35,38.6766,0.08899,,0.4425,,,,138.28,1.6883,0.12315,,8.6985,0.021,0.006732,,,,109.54,2.34,109.75,,,0.13643,,1.4227
2019-06-22,10729.5,310.79,38.0001,0.09482,,0.47729,,,,142.26,1.8428,0.12981,,9.1712,0.02194,0.006997,,,,115.48,2.41,113.51,,,0.13717,,1.6014
2019-06-23,10906.07,308.52,37.2836,0.097,,0.47015,,,,137.5,1.8169,0.12817,,9.2979,0.02104,0.007218,,,,116.01,2.3636,110.25,,,0.13668,,1.5455
2019-06-24,11056.59,311.64,37.43,0.09789,,0.47385,,,,135.77,1.8689,0.12845,,9.3112,0.02072,0.007104,,,,117.86,2.3652,109.19,,,0.13695,,1.6199
2019-06-25,11820.86,318.26,36.0941,0.09654,,0.46809,,,,136.33,2.1928,0.12399,,9.2572,0.0192,0.009327,,,,112.3,2.3049,105.57,,,0.135,,1.7758
2019-06-26,13093.8,339.39,36.1189,0.09814,,0.46805,,,,132.25,2.28,0.12317,,9.0856,0.01795,0.008119,,,,105.0,2.1854,114.12,,,0.12721,,1.6869
2019-06-27,11329.99,298.35,34.3999,0.0864,,0.41049,,,,116.01,2.2879,0.10921,,7.7688,0.01942,0.007842,,,,96.38,1.854,106.96,,,0.11756,,1.4619
2019-06-28,12400.63,311.05,34.6289,0.08873,,0.4261,,,,120.01,3.0392,0.11169,,8.0315,0.0192,0.008341,,,,102.06,2.0077,111.97,,,0.12115,,1.5337
2019-06-29,11903.13,317.62,35.5,0.08975,,0.4262,,,,133.86,3.7125,0.11491,,8.2662,0.02412,0.009121,,,,99.93,1.9655,113.89,,,0.12347,,1.5574
2019-06-30,10854.1,292.7,32.114,0.08226,,0.3962,,,,123.25,3.3885,0.10495,,7.7728,0.02217,0.008196,,,,88.71,1.8208,103.3,,,0.12163,,1.4366
2019-07-01,10624.93,295.07,33.2777,0.0836,,0.40691,,,,123.17,3.6369,0.10597,,7.7914,0.02238,0.008086,,,,88.96,1.8845,103.72,,,0.12737,,1.4285
2019-07-02,10842.85,291.48,31.9777,0.08054,,0.39794,,,,118.77,3.7453,0.10287,,7.7045,0.02002,0.007616,,,,86.73,1.8233,101.54,,,0.12186,,1.3961
2019-07-03,11940.0,301.14,32.522,0.08231,,0.40456,,,,121.36,3.49,0.10559,,7.8494,0.0193,0.007839,,,,89.84,1.9484,105.82,,,0.12108,,1.421
2019-07-04,11145.67,282.73,33.0888,0.07737,,0.38723,,,,119.61,3.453,0.09908,,7.7515,0.01797,0.00729,,,,87.65,1.8185,100.87,,,0.11678,,1.3732
2019-07-05,10970.73,287.47,32.5566,0.07631,0.0038701,0.37881,,,,118.35,3.64,0.10003,,7.8456,0.01811,0.007442,,,,89.45,1.7886,99.99,,,0.1165,,1.3499
2019-07-06,11256.49,288.29,32.5888,0.07745,0.0035,0.39031,,,,118.31,3.4603,0.10373,,7.8398,0.01768,0.007467,,,,94.65,1.9468,103.76,,,0.12162,,1.37
2019-07-07,11406.24,304.72,32.9344,0.0797,0.0035377,0.39651,,,,119.48,3.275,0.10555,,7.956,0.01759,0.007456,,,,106.99,2.0511,106.45,,,0.12492,,1.3866
2019-07-08,12238.6,311.97,33.3888,0.0801,0.003458,0.40073,,,,122.92,3.3362,0.10395,,7.9985,0.01664,0.007221,,,,101.15,1.8878,105.03,,,0.11958,,1.3806
2019-07-09,12543.41,307.46,32.4811,0.07783,0.0034545,0.39362,,,,119.24,3.067,0.10117,,7.8812,0.01622,0.007241,,,,99.35,1.8193,100.73,,,0.12101,,1.3621
2019-07-10,12108.37,289.23,31.222,0.07178,0.0033421,0.36154,,,,108.31,3.1166,0.09484,,7.2765,0.0161,0.006943,,,,95.0,1.7116,97.02,,,0.11208,,1.231
2019-07-11,11342.89,268.63,29.4181,0.06515,0.003209,0.32875,,,,102.98,2.7853,0.08697,,6.6257,0.01442,0.006013,,,,89.75,1.4892,88.12,,,0.09969,,1.0705
2019-07-12,11757.22,274.62,31.8888,0.06937,0.0032622,0.34336,,,,104.86,3.166,0.09784,,6.7671,0.0157,0.006868,,,,98.08,1.6211,93.04,,,0.10509,,1.1197
2019-07-13,11355.76,268.79,31.4888,0.06672,0.0032532,0.33206,,,,101.03,3.1652,0.09608,,6.606,0.01662,0.006468,,,,93.49,1.5463,89.84,,,0.10158,,1.0656
2019-07-14,10174.18,225.85,28.5447,0.05923,0.0029175,0.30366,,,,89.66,2.7856,0.08547,,5.642,0.01431,0.005654,,,,86.23,1.4768,82.29,,,0.10468,,0.8948
2019-07-15,10838.72,228.2,28.647,0.05902,0.0030712,0.31287,,,,90.43,2.6913,0.08542,,5.7593,0.01386,0.005626,,,,88.84,1.4903,80.37,,,0.10143,,0.9108
2019-07-16,9439.59,198.88,25.0601,0.05181,0.0027994,0.29543,,,,79.61,2.1948,0.07828,,5.3295,0.01206,0.005216,,,,74.22,1.446,67.05,,,0.08214,,0.7947
2019-07-17,9667.92,210.81,27.6287,0.05505,0.0028822,0.31032,,,,89.95,2.398,0.08054,,5.6974,0.01316,0.00543,,,,76.59,1.404,73.79,,,0.08437,,0.8418
2019-07-18,10627.16,225.73,28.9555,0.05843,0.0030979,0.32035,,,,101.16,2.67,0.0883,,6.0243,0.01362,0.005683,,,,84.06,1.491,79.04,,,0.08839,,0.9449
2019-07-19,10504.29,220.73,29.0096,0.0596,0.0030232,0.3188,,,,98.23,2.6046,0.09332,,5.8456,0.01337,0.005831,,,,82.05,1.4608,75.55,,,0.08875,,0.944
2019-07-20,10740.23,228.2,31.0932,0.06262,0.0030787,0.33279,,,,100.25,2.637,0.09473,,6.1579,0.0139,0.006067,,,,85.35,1.489,77.71,,,0.0902,,1.026
2019-07-21,10589.45,225.38,30.4388,0.06107,0.0030468,0.33075,,,,99.7,2.5319,0.09111,,6.2549,0.01345,0.006087,,,,84.1,1.4651,75.37,,,0.08803,,1.03
2019-07-22,10340.31,217.51,30.885,0.05949,0.0029567,0.32111,,,,95.31,2.4078,0.08884,,6.3705,0.01272,0.006197,,,,83.48,1.428,72.99,,,0.09,,0.9929
2019-07-23,9864.91,212.48,29.4929,0.05568,0.0028192,0.30891,,,,90.15,2.3535,0.08441,,6.0293,0.01154,0.005828,,,,81.09,1.3659,70.59,,,0.08552,,0.9416
2019-07-24,9763.28,216.31,28.8261,0.05876,0.0028741,0.31548,,,,94.5,2.3999,0.08605,,6.1022,0.01193,0.005905,,,,80.44,1.3741,70.99,,,0.08561,,1.0222
2019-07-25,9879.87,219.14,28.9227,0.05852,0.0028656,0.31335,,,,93.22,2.3615,0.08565,,6.0069,0.01218,0.005855,,,,81.04,1.4083,69.94,,,0.08702,,1.0411
2019-07-26,9824.0,218.81,28.9,0.06261,0.0028798,0.32303,,,,94.06,2.3989,0.0879,,6.2,0.01277,0.005935,,,,80.2,1.4249,71.32,,,0.09094,,1.0614
2019-07-27,9476.52,207.3,27.7498,0.05988,0.0028047,0.30965,,,,88.79,2.2453,0.08432,,5.9484,0.01198,0.005697,,,,78.89,1.35,69.12,,,0.08408,,0.9774
2019-07-28,9541.54,211.62,27.7555,0.05936,0.0027932,0.31218,,,,90.0,2.2156,0.084,,5.9072,0.01179,0.005645,,,,80.18,1.3528,68.72,,,0.08489,,0.9749
2019-07-29,9507.64,210.89,26.9525,0.06035,0.0027663,0.31004,,,,90.33,2.1251,0.08336,,5.9339,0.01133,0.005574,,,,78.28,1.3817,67.38,,,0.08347,,0.9762
2019-07-30,9574.21,209.58,26.9867,0.05975,0.0027885,0.31823,,,,90.15,2.0682,0.08341,,5.9289,0.01157,0.005531,,,,78.24,1.3704,66.67,,,0.0898,,0.9664
2019-07-31,10080.53,218.42,27.75,0.06011,0.0028583,0.31959,,,,98.76,2.2102,0.08383,,6.0494,0.01131,0.00561,,,,80.46,1.372,68.12,,,0.08711,,1.003
